city,date,AQI,quality_level,PM25,PM10,SO2,CO,NO2,weather,wind_direction,is_rain,week
东莞,2018/11/22,40,优,20,30,8,0.9,24,晴,东北风,0,4
东莞,2018/11/23,54,良,38,52,11,0.9,40,多云,东北风,0,5
东莞,2018/11/24,74,良,54,71,14,1,55,多云,东北风,0,6
东莞,2018/11/25,74,良,54,58,11,0.8,51,多云~阴,东北风,0,7
东莞,2018/11/26,62,良,44,50,9,0.9,40,多云,东北风,0,1
东莞,2018/11/27,73,良,53,65,12,0.8,51,阴~小雨,东北风,1,2
东莞,2018/11/28,78,良,57,64,12,0.8,52,阴~多云,东北风,0,3
东莞,2018/11/29,74,良,54,73,14,0.8,56,多云,东北风,0,4
东莞,2018/11/30,92,良,68,85,13,0.9,62,晴~多云,东南风,0,5
东莞,2018/12/1,89,良,66,86,13,0.9,58,多云,东北风,0,6
东莞,2018/12/2,74,良,54,70,12,0.7,49,多云,东南风,0,7
东莞,2018/12/3,60,良,39,60,10,0.6,48,阴~雾,东南风,0,1
东莞,2018/12/4,64,良,43,70,12,0.8,51,多云,东北风,0,2
东莞,2018/12/5,67,良,48,69,11,0.8,45,多云~小雨,东北风,1,3
东莞,2018/12/6,65,良,47,68,10,0.9,44,小雨,东北风,1,4
东莞,2018/12/7,39,优,27,37,7,1,27,阴,东北风,0,5
东莞,2018/12/8,28,优,13,20,6,0.8,22,阴~小雨,东北风,1,6
东莞,2018/12/9,28,优,12,14,6,0.8,22,小雨,东北风,1,7
东莞,2018/12/10,37,优,16,25,6,0.7,29,阴~阵雨,东北风,1,1
东莞,2018/12/11,33,优,19,28,7,0.7,26,小雨~多云,东北风,1,2
东莞,2018/12/12,29,优,15,19,6,0.8,23,多云,东北风,0,3
东莞,2018/12/13,39,优,27,30,8,0.8,26,多云,东北风,0,4
东莞,2018/12/14,36,优,25,31,7,0.9,28,多云,东北风,0,5
东莞,2018/12/15,49,优,34,45,10,0.9,36,多云,东北风,0,6
东莞,2018/12/16,48,优,33,36,8,1,30,小雨~多云,东北风,1,7
东莞,2018/12/17,48,优,24,39,9,0.8,38,多云,东北风,0,1
东莞,2018/12/18,80,良,43,68,16,0.8,64,多云~阴,东北风,0,2
东莞,2018/12/19,97,良,62,96,13,0.9,77,多云,东南风,0,3
东莞,2018/12/20,72,良,51,73,9,0.8,57,多云,东南风,0,4
东莞,2018/12/21,84,良,52,69,9,0.8,55,多云,东南风,0,5
东莞,2018/12/22,59,良,42,54,9,0.7,47,多云,东北风,0,6
东莞,2018/12/23,43,优,29,35,8,0.8,34,阴~小雨,东北风,1,7
东莞,2018/12/24,40,优,20,21,6,1,32,小雨,东北风,1,1
东莞,2018/12/25,58,良,41,46,12,1.2,45,小雨~多云,东北风,1,2
东莞,2018/12/26,69,良,50,60,12,1.1,45,多云,东北风,0,3
东莞,2018/12/27,46,优,32,38,9,1.1,31,多云~阴,东北风,0,4
东莞,2018/12/28,33,优,21,27,8,0.9,26,多云,东北风,0,5
东莞,2018/12/29,30,优,19,24,8,0.8,24,多云,东北风,0,6
东莞,2018/12/30,49,优,34,41,9,0.8,23,阴~多云,东北风,0,7
东莞,2018/12/31,42,优,29,30,7,0.8,26,阴,东北风,0,1
东莞,2019/1/1,36,优,25,28,7,1,24,阴~小雨,东北风,1,2
东莞,2019/1/2,36,优,25,32,7,1,28,小雨~阵雨,东北风,1,3
东莞,2019/1/3,47,优,32,36,8,1.2,37,阴~小雨,东北风,1,4
东莞,2019/1/4,73,良,53,61,9,1.2,41,阴~多云,东北风,0,5
东莞,2019/1/5,62,良,44,56,9,1.4,32,阵雨~阴,东北风,1,6
东莞,2019/1/6,37,优,20,31,8,1.2,29,阴,东北风,0,7
东莞,2019/1/7,75,良,55,67,13,1.2,50,阴,东北风,0,1
东莞,2019/1/8,46,优,32,41,9,1.2,31,阴~多云,东北风,0,2
东莞,2019/1/9,55,良,38,55,11,1.2,44,阴,东北风,0,3
东莞,2019/1/10,84,良,62,86,13,1.4,63,阴~小雨,东北风,1,4
东莞,2019/1/11,137,轻度污染,104,134,17,1.7,86,小雨,东北风,1,5
东莞,2019/1/12,95,良,71,85,11,1.5,54,多云~阴,东北风,0,6
东莞,2019/1/13,85,良,63,78,12,1.2,56,多云~阴,东北风,0,7
东莞,2019/1/14,89,良,66,82,11,1.4,61,阴,东北风,0,1
东莞,2019/1/15,88,良,65,78,10,1.4,62,小雨,东北风,1,2
东莞,2019/1/16,36,优,25,33,7,1.4,28,阴~多云,东北风,0,3
东莞,2019/1/17,48,优,31,44,8,1.4,32,多云,东北风,0,4
东莞,2019/1/18,52,良,36,50,10,1.2,41,多云~阴,东北风,0,5
东莞,2019/1/19,83,良,56,84,14,1.2,66,多云~阵雨,东北风,1,6
东莞,2019/1/20,85,良,63,93,12,1.2,53,阴,东北风,0,7
东莞,2019/1/21,49,优,34,46,8,1,25,多云,东北风,0,1
东莞,2019/1/22,79,良,58,69,10,1,34,晴,东北风,0,2
东莞,2019/1/23,79,良,58,79,13,1,53,晴,东北风,0,3
东莞,2019/1/24,109,轻度污染,82,112,15,1.2,80,晴,东南风,0,4
东莞,2019/1/25,108,轻度污染,81,101,13,1,73,多云,东北风,0,5
东莞,2019/1/26,72,良,52,68,10,1,49,晴,东北风,0,6
东莞,2019/1/27,88,良,65,79,9,1,44,晴,东北风,0,7
东莞,2019/1/28,70,良,51,71,9,0.8,48,晴,东南风,0,1
东莞,2019/1/29,78,良,57,73,8,0.9,57,多云,东南风,0,2
东莞,2019/1/30,59,良,34,46,7,0.7,36,多云~阴,东南风,0,3
东莞,2019/1/31,42,优,28,37,7,0.8,26,多云,东北风,0,4
东莞,2019/2/1,37,优,22,27,6,1.2,17,多云~小雨,东北风,1,5
东莞,2019/2/2,54,良,28,38,7,1,21,多云,东南风,0,6
东莞,2019/2/3,54,良,32,44,6,0.8,21,多云,东北风,0,7
东莞,2019/2/4,53,良,37,47,7,0.8,21,多云,东南风,0,1
东莞,2019/2/5,53,良,37,42,6,0.8,13,阴,东南风,0,2
东莞,2019/2/6,45,优,31,38,6,0.7,12,小雨,东南风,1,3
东莞,2019/2/7,33,优,18,25,6,0.5,12,多云,东南风,0,4
东莞,2019/2/8,38,优,21,29,6,0.5,13,多云~阴,东南风,0,5
东莞,2019/2/9,34,优,21,31,6,0.4,13,小雨,东北风,1,6
东莞,2019/2/10,33,优,23,30,7,0.6,17,小雨,东北风,1,7
东莞,2019/2/11,17,优,10,17,6,0.6,13,多云,东北风,0,1
东莞,2019/2/12,34,优,21,25,7,0.6,24,多云,东北风,0,2
东莞,2019/2/13,57,良,40,43,8,0.7,43,多云~阴,东南风,0,3
东莞,2019/2/14,50,优,30,36,7,0.6,24,小雨,东南风,1,4
东莞,2019/2/15,38,优,24,33,6,0.6,30,小雨,东南风,1,5
东莞,2019/2/16,42,优,21,30,7,0.6,29,阴,东南风,0,6
东莞,2019/2/17,42,优,29,40,8,0.8,25,小雨~阴,东北风,1,7
东莞,2019/2/18,39,优,21,30,7,0.9,31,中雨~小雨,东南风,1,1
东莞,2019/2/19,45,优,25,36,9,0.8,36,小雨,东南风,1,2
东莞,2019/2/20,35,优,22,30,7,0.6,28,小雨,东南风,1,3
东莞,2019/2/21,37,优,22,33,7,0.6,29,小雨,东南风,1,4
东莞,2019/2/22,30,优,12,21,8,1.1,24,阴~阵雨,东北风,1,5
东莞,2019/2/23,29,优,15,21,7,1.1,23,小雨,东北风,1,6
东莞,2019/2/24,25,优,10,17,7,1,20,小雨~多云,东北风,1,7
东莞,2019/2/25,34,优,21,29,8,1,27,小雨,东北风,1,1
东莞,2019/2/26,65,良,47,62,9,1.2,49,小雨,东北风,1,2
东莞,2019/2/27,70,良,51,59,8,0.9,46,多云~阴,东南风,0,3
东莞,2019/2/28,90,良,65,82,11,1.2,72,多云,东南风,0,4
东莞,2019/3/1,55,良,39,53,9,1,40,小雨,东南风,1,5
东莞,2019/3/2,55,良,28,43,8,0.7,44,多云~小雨,东南风,1,6
东莞,2019/3/3,45,优,22,35,7,0.8,36,中雨~阴,西北风,1,7
东莞,2019/3/4,64,良,25,39,9,0.9,31,小雨,东南风,1,1
东莞,2019/3/5,54,良,25,46,7,0.8,43,雷阵雨~中雨,东南风,1,2
东莞,2019/3/6,44,优,16,24,8,0.7,35,中雨,东北风,1,3
东莞,2019/3/7,40,优,11,15,8,0.7,32,大雨~中雨,东北风,1,4
东莞,2019/3/8,47,优,20,25,9,0.8,37,小雨,东北风,1,5
东莞,2019/3/9,50,优,18,20,8,0.8,40,大雨~小雨,东北风,1,6
东莞,2019/3/10,44,优,19,23,8,1,35,小雨~多云,东北风,1,7
东莞,2019/3/11,65,良,38,53,9,0.9,39,小雨~阵雨,东北风,1,1
东莞,2019/3/12,110,轻度污染,65,84,14,1.1,61,多云,东南风,0,2
东莞,2019/3/13,102,轻度污染,49,71,13,0.9,56,多云~小雨,东南风,1,3
东莞,2019/3/14,63,良,45,61,8,0.8,48,阵雨,东北风,1,4
东莞,2019/3/15,57,良,40,52,8,0.7,42,阴,东北风,0,5
东莞,2019/3/16,72,良,44,66,12,0.8,57,多云~阴,西北风,0,6
东莞,2019/3/17,91,良,39,71,12,0.7,51,多云,东南风,0,7
东莞,2019/3/18,68,良,49,69,10,0.8,52,小雨~多云,东南风,1,1
东莞,2019/3/19,78,良,54,79,11,0.9,62,多云,东南风,0,2
东莞,2019/3/20,48,优,31,48,7,0.7,36,多云,东南风,0,3
东莞,2019/3/21,38,优,21,38,6,0.7,27,多云~雷阵雨,西南风,1,4
东莞,2019/3/22,32,优,19,32,6,0.6,25,中雨,东南风,1,5
东莞,2019/3/23,34,优,16,22,7,0.9,27,小雨,东北风,1,6
东莞,2019/3/24,37,优,16,26,9,0.9,29,雷阵雨~中雨,东北风,1,7
东莞,2019/3/25,62,良,37,53,9,1,49,中雨~多云,西北风,1,1
东莞,2019/3/26,73,良,42,67,11,1.1,58,多云,东南风,0,2
东莞,2019/3/27,67,良,35,56,11,0.9,53,多云,东南风,0,3
东莞,2019/3/28,52,良,33,51,8,0.8,41,多云~阴,西南风,0,4
东莞,2019/3/29,49,优,27,38,8,0.8,39,中雨~阴,西南风,1,5
东莞,2019/3/30,75,良,27,52,11,0.9,35,多云~小雨,东南风,1,6
东莞,2019/3/31,48,优,25,46,8,0.7,28,雷阵雨~小雨,东南风,1,7
东莞,2019/4/1,39,优,26,39,9,0.9,30,雷阵雨~阴,东北风,1,1
东莞,2019/4/2,64,良,34,54,12,0.8,41,多云,东南风,0,2
东莞,2019/4/3,86,良,37,59,11,0.8,47,多云~雷阵雨,东南风,1,3
东莞,2019/4/4,57,良,39,64,10,0.8,44,小雨~雷阵雨,东北风,1,4
东莞,2019/4/5,81,良,47,69,14,1,43,多云,西北风,0,5
东莞,2019/4/6,93,良,45,69,12,1,47,多云,西南风,0,6
东莞,2019/4/7,58,良,26,42,8,0.7,25,小雨~阴,西南风,1,7
东莞,2019/4/8,34,优,18,28,7,0.6,20,阴,西南风,0,1
东莞,2019/4/9,30,优,14,25,6,0.5,16,多云,南风,0,2
东莞,2019/4/10,61,良,24,37,6,0.6,25,雷阵雨~多云,西南风,1,3
东莞,2019/4/11,33,优,23,31,7,0.6,24,中雨~雷阵雨,西南风,1,4
东莞,2019/4/12,43,优,16,25,9,0.8,34,雷阵雨,东北风,1,5
东莞,2019/4/13,53,良,30,47,11,0.9,42,大雨,东北风,1,6
东莞,2019/4/14,57,良,33,51,14,0.9,45,大雨~雷阵雨,东南风,1,7
东莞,2019/4/15,45,优,24,36,9,0.9,36,雷阵雨,东北风,1,1
东莞,2019/4/16,55,良,25,35,8,0.9,44,大雨~雷阵雨,东北风,1,2
东莞,2019/4/17,123,轻度污染,40,54,13,1,46,多云~阴,东南风,0,3
东莞,2019/4/18,55,良,29,43,9,0.8,44,暴雨~大雨,东南风,1,4
东莞,2019/4/19,53,良,24,26,8,0.8,42,暴雨~中雨,东南风,1,5
东莞,2019/4/20,57,良,25,34,11,0.8,45,中雨~雷阵雨,东南风,1,6
东莞,2019/4/21,50,优,26,41,11,0.8,40,中雨~雷阵雨,东南风,1,7
东莞,2019/4/22,43,优,19,33,9,0.7,34,雷阵雨~多云,东南风,1,1
东莞,2019/4/23,44,优,20,40,13,0.7,35,多云,西南风,0,2
东莞,2019/4/24,44,优,18,32,8,0.5,23,多云~小雨,西南风,1,3
东莞,2019/4/25,65,良,26,39,8,0.6,28,中雨~雷阵雨,西南风,1,4
东莞,2019/4/26,47,优,29,44,9,0.7,37,大雨~雷阵雨,西南风,1,5
东莞,2019/4/27,43,优,11,23,8,0.8,34,中雨~雷阵雨,东南风,1,6
东莞,2019/4/28,65,良,24,41,9,0.8,36,雷阵雨,东南风,1,7
东莞,2019/4/29,41,优,20,41,9,0.7,29,多云~小雨,东南风,1,1
东莞,2019/4/30,57,良,22,37,9,0.7,37,大雨,西南风,1,2
东莞,2019/5/1,35,优,10,23,10,0.8,20,阴~多云,东北风,0,3
东莞,2019/5/2,29,优,16,26,9,0.7,21,多云,东北风,0,4
东莞,2019/5/3,53,良,26,43,10,0.7,27,多云,东南风,0,5
东莞,2019/5/4,59,良,30,62,11,0.7,42,阵雨~小雨,东南风,1,6
东莞,2019/5/5,42,优,19,20,9,0.7,33,暴雨,东北风,1,7
东莞,2019/5/6,39,优,13,14,9,0.7,31,中雨,东北风,1,1
东莞,2019/5/7,39,优,14,21,10,0.7,31,小雨,东北风,1,2
东莞,2019/5/8,47,优,18,21,10,0.7,37,大到暴雨~大雨,东北风,1,3
东莞,2019/5/9,45,优,19,26,10,0.7,33,阴~多云,东北风,0,4
东莞,2019/5/10,85,良,34,48,12,0.9,39,多云,东北风,0,5
东莞,2019/5/11,154,中度污染,42,66,11,0.9,56,多云,东南风,0,6
东莞,2019/5/12,137,轻度污染,24,55,10,0.7,36,多云,东南风,0,7
东莞,2019/5/13,73,良,28,50,11,0.7,37,晴~多云,东南风,0,1
东莞,2019/5/14,60,良,23,39,9,0.6,31,阴,东南风,0,2
东莞,2019/5/15,36,优,16,30,8,0.5,21,多云,西南风,0,3
东莞,2019/5/16,49,优,26,40,8,0.6,21,雷阵雨,西南风,1,4
东莞,2019/5/17,40,优,21,40,8,0.6,26,雷阵雨,西南风,1,5
东莞,2019/5/18,68,良,20,39,8,0.5,17,雷阵雨~阴,西南风,1,6
东莞,2019/5/19,59,良,17,36,7,0.5,14,雷阵雨~大雨,南风,1,7
东莞,2019/5/20,65,良,14,28,8,0.7,22,雷阵雨,东北风,1,1
东莞,2019/5/21,60,良,29,49,9,0.8,27,雷阵雨,东南风,1,2
东莞,2019/5/22,97,良,25,55,9,0.7,31,中雨~雷阵雨,东南风,1,3
东莞,2019/5/23,52,良,34,45,8,0.8,41,雷阵雨,东南风,1,4
东莞,2019/5/24,63,良,26,45,7,0.7,26,中雨~雷阵雨,东南风,1,5
东莞,2019/5/25,42,优,19,36,6,0.6,27,雷阵雨,东南风,1,6
东莞,2019/5/26,35,优,13,21,6,0.6,27,中雨,东南风,1,7
东莞,2019/5/27,40,优,10,19,7,0.5,32,中雨,东南风,1,1
东莞,2019/5/28,54,良,23,34,8,0.7,43,中雨~大雨,东南风,1,2
东莞,2019/5/29,42,优,16,25,8,0.7,33,中雨,东北风,1,3
东莞,2019/5/30,70,良,20,41,8,0.7,31,中雨~雷阵雨,东南风,1,4
东莞,2019/5/31,42,优,22,41,8,0.7,33,中雨~雷阵雨,东南风,1,5
东莞,2019/6/1,48,优,15,21,7,0.6,27,大雨~雷阵雨,西南风,1,6
东莞,2019/6/2,34,优,11,19,8,0.7,27,大雨~中雨,西南风,1,7
东莞,2019/6/3,57,良,14,23,7,0.7,28,雷阵雨,西南风,1,1
东莞,2019/6/4,57,良,23,42,10,1,45,雷阵雨~多云,西南风,1,2
东莞,2019/6/5,40,优,16,35,9,0.8,32,雷阵雨,东南风,1,3
东莞,2019/6/6,34,优,11,24,7,0.6,19,雷阵雨~多云,西南风,1,4
东莞,2019/6/7,43,优,9,19,7,0.5,16,雷阵雨~多云,西南风,1,5
东莞,2019/6/8,42,优,10,17,7,0.6,13,雷阵雨~多云,西南风,1,6
东莞,2019/6/9,40,优,8,20,7,0.7,14,雷阵雨,西南风,1,7
东莞,2019/6/10,33,优,12,20,7,0.8,24,雷阵雨~大雨,西南风,1,1
东莞,2019/6/11,54,良,13,23,8,0.7,43,大雨~雷阵雨,西南风,1,2
东莞,2019/6/12,58,良,19,31,9,0.8,46,中雨~大雨,东南风,1,3
东莞,2019/6/13,54,良,14,24,7,0.7,32,中雨~暴雨,东南风,1,4
东莞,2019/6/14,80,良,8,26,9,0.8,27,多云,东北风,0,5
东莞,2019/6/15,117,轻度污染,14,35,11,0.7,27,多云~中雨,东南风,1,6
东莞,2019/6/16,106,轻度污染,25,41,9,0.7,22,雷阵雨,东南风,1,7
东莞,2019/6/17,75,良,22,37,9,0.7,24,多云,东南风,0,1
东莞,2019/6/18,49,优,20,28,8,0.7,39,雷阵雨~多云,东南风,1,2
东莞,2019/6/19,42,优,15,31,8,0.7,25,多云,西南风,0,3
东莞,2019/6/20,41,优,9,22,7,0.6,18,雷阵雨,西南风,1,4
东莞,2019/6/21,49,优,10,22,7,0.6,17,雷阵雨,西南风,1,5
东莞,2019/6/22,48,优,13,23,7,0.7,17,雷阵雨,西南风,1,6
东莞,2019/6/23,35,优,12,23,6,0.8,19,雷阵雨,西南风,1,7
东莞,2019/6/24,47,优,16,20,6,0.9,37,中雨~暴雨,西南风,1,1
东莞,2019/6/25,111,轻度污染,19,33,9,1,37,大雨,西南风,1,2
东莞,2019/6/26,85,良,21,35,9,0.9,40,雷阵雨~中雨,西南风,1,3
东莞,2019/6/27,57,良,19,29,7,0.7,21,雷阵雨,西南风,1,4
东莞,2019/6/28,67,良,15,26,7,0.6,16,中雨~雷阵雨,东南风,1,5
东莞,2019/6/29,69,良,13,25,7,0.5,14,多云,西南风,0,6
东莞,2019/6/30,95,良,19,34,8,0.6,28,雷阵雨,东南风,1,7
东莞,2019/7/1,56,良,14,32,8,0.6,25,雷阵雨,东南风,1,1
东莞,2019/7/2,62,良,10,29,9,0.6,23,雷阵雨~中雨,东南风,1,2
东莞,2019/7/3,38,优,12,17,7,0.6,24,中雨,东南风,1,3
东莞,2019/7/4,35,优,12,26,7,0.6,21,雷阵雨~多云,东南风,1,4
东莞,2019/7/5,68,良,12,30,7,0.6,18,雷阵雨~多云,西南风,1,5
东莞,2019/7/6,70,良,14,26,7,0.6,16,雷阵雨,西南风,1,6
东莞,2019/7/7,47,优,12,24,7,0.5,11,多云,西南风,0,7
东莞,2019/7/8,45,优,16,29,7,0.6,10,雷阵雨,西南风,1,1
东莞,2019/7/9,46,优,20,34,7,0.6,17,雷阵雨~中雨,西南风,1,2
东莞,2019/7/10,50,优,15,21,7,0.8,40,中雨,西南风,1,3
东莞,2019/7/11,57,良,23,34,8,0.9,45,中雨~雷阵雨,东南风,1,4
东莞,2019/7/12,38,优,18,34,7,0.7,22,多云,西南风,0,5
东莞,2019/7/13,44,优,18,33,7,0.6,16,雷阵雨,西南风,1,6
东莞,2019/7/14,41,优,18,34,6,0.7,18,雷阵雨,西南风,1,7
东莞,2019/7/15,58,良,17,33,6,0.6,17,雷阵雨,西南风,1,1
东莞,2019/7/16,130,轻度污染,23,43,8,0.6,25,多云,西南风,0,2
东莞,2019/7/17,151,中度污染,42,63,10,0.8,39,多云,西北风,0,3
东莞,2019/7/18,80,良,42,74,10,0.9,51,中雨,西北风,1,4
东莞,2019/7/19,69,良,32,50,10,0.9,55,雷阵雨,西南风,1,5
东莞,2019/7/20,63,良,24,40,7,0.8,43,雷阵雨,西南风,1,6
东莞,2019/7/21,48,优,18,33,7,0.8,38,雷阵雨,西南风,1,7
东莞,2019/7/22,52,良,19,30,6,0.7,41,中雨~雷阵雨,东南风,1,1
东莞,2019/7/23,64,良,18,35,6,0.7,39,雷阵雨,东南风,1,2
东莞,2019/7/24,44,优,19,38,7,0.7,35,雷阵雨,东南风,1,3
东莞,2019/7/25,47,优,20,40,7,0.7,30,雷阵雨,西南风,1,4
东莞,2019/7/26,90,良,14,29,6,0.6,22,多云,西南风,0,5
东莞,2019/7/27,115,轻度污染,16,31,7,0.6,26,多云~雷阵雨,西南风,1,6
东莞,2019/7/28,42,优,16,30,6,0.6,33,雷阵雨,西南风,1,7
东莞,2019/7/29,73,良,17,33,7,0.6,27,中雨~雷阵雨,东南风,1,1
东莞,2019/7/30,40,优,9,24,7,0.5,21,雷阵雨,东北风,1,2
东莞,2019/7/31,28,优,10,18,7,0.5,22,大雨,东北风,1,3
东莞,2019/8/1,23,优,8,11,5,0.5,18,中雨~雷阵雨,东南风,1,4
东莞,2019/8/2,37,优,11,19,6,0.5,21,大雨~雷阵雨,东南风,1,5
东莞,2019/8/3,37,优,11,21,7,0.6,29,中雨~雷阵雨,东北风,1,6
东莞,2019/8/4,84,良,18,37,9,0.6,30,中雨~多云,东北风,1,7
东莞,2019/8/5,136,轻度污染,27,50,8,0.7,38,多云,东南风,0,1
东莞,2019/8/6,96,良,33,48,7,0.7,48,晴~多云,西南风,0,2
东莞,2019/8/7,202,重度污染,33,59,7,0.7,38,雷阵雨~多云,西南风,1,3
东莞,2019/8/8,96,良,26,43,9,0.7,33,雷阵雨~中雨,西北风,1,4
东莞,2019/8/9,112,轻度污染,36,57,9,0.8,38,雷阵雨,西北风,1,5
东莞,2019/8/10,112,轻度污染,36,53,9,0.8,32,雷阵雨,西南风,1,6
东莞,2019/8/11,112,轻度污染,27,40,5,0.7,22,雷阵雨,西南风,1,7
东莞,2019/8/12,133,轻度污染,22,41,6,0.8,31,中雨,西南风,1,1
东莞,2019/8/13,132,轻度污染,24,40,6,0.7,32,雷阵雨~多云,西南风,1,2
东莞,2019/8/14,172,中度污染,27,45,8,0.7,29,雷阵雨,西南风,1,3
东莞,2019/8/15,150,轻度污染,26,36,7,0.7,29,雷阵雨~中雨,西南风,1,4
东莞,2019/8/16,140,轻度污染,21,36,8,0.7,30,中雨~雷阵雨,西南风,1,5
东莞,2019/8/17,78,良,26,34,7,0.7,36,中雨,西南风,1,6
东莞,2019/8/18,35,优,11,21,6,0.6,28,大雨~雷阵雨,西南风,1,7
东莞,2019/8/19,110,轻度污染,29,40,6,0.7,33,雷阵雨,东南风,1,1
东莞,2019/8/20,87,良,24,41,9,0.7,34,雷阵雨,东南风,1,2
东莞,2019/8/21,147,轻度污染,36,55,7,0.8,37,雷阵雨~多云,东南风,1,3
东莞,2019/8/22,204,重度污染,42,62,8,0.8,42,雷阵雨~多云,东南风,1,4
东莞,2019/8/23,128,轻度污染,43,54,8,0.8,38,多云,东南风,0,5
东莞,2019/8/24,92,良,42,67,9,1,35,多云~中雨,西北风,1,6
东莞,2019/8/25,48,优,33,48,7,0.8,29,中雨~雷阵雨,西南风,1,7
东莞,2019/8/26,40,优,15,23,5,0.7,25,雷阵雨,西南风,1,1
东莞,2019/8/27,44,优,19,31,6,0.7,29,雷阵雨~多云,东南风,1,2
东莞,2019/8/28,55,良,25,44,7,0.8,30,多云,东北风,0,3
东莞,2019/8/29,41,优,21,32,6,0.6,25,雷阵雨,东南风,1,4
东莞,2019/8/30,55,良,9,22,6,0.6,26,雷阵雨,东南风,1,5
东莞,2019/8/31,42,优,18,25,9,0.7,33,大雨~雷阵雨,东北风,1,6
东莞,2019/9/1,37,优,14,24,9,0.7,27,中雨~雷阵雨,东北风,1,7
东莞,2019/9/2,30,优,9,19,8,0.6,24,中雨~雷阵雨,东北风,1,1
东莞,2019/9/3,40,优,11,23,10,0.6,24,雷阵雨~大雨,东北风,1,2
东莞,2019/9/4,35,优,16,22,8,0.6,28,中到大雨~雷阵雨,东北风,1,3
东莞,2019/9/5,40,优,15,26,8,0.6,28,大雨~阴,东北风,1,4
东莞,2019/9/6,78,良,16,34,8,0.6,31,雷阵雨~多云,东北风,1,5
东莞,2019/9/7,104,轻度污染,32,47,8,0.8,39,多云,东北风,0,6
东莞,2019/9/8,149,轻度污染,36,48,7,0.8,30,晴~多云,西南风,0,7
东莞,2019/9/9,110,轻度污染,31,47,6,0.7,35,雷阵雨~多云,东南风,1,1
东莞,2019/9/10,120,轻度污染,22,41,6,0.7,37,雷阵雨~多云,东南风,1,2
东莞,2019/9/11,149,轻度污染,25,44,7,0.7,34,多云,东南风,0,3
东莞,2019/9/12,150,轻度污染,33,44,7,0.7,38,多云,东南风,0,4
东莞,2019/9/13,140,轻度污染,28,40,8,0.7,31,多云,西南风,0,5
东莞,2019/9/14,80,良,22,31,8,0.7,31,阵雨~多云,西南风,1,6
东莞,2019/9/15,127,轻度污染,26,42,8,0.8,30,雷阵雨,东南风,1,7
东莞,2019/9/16,130,轻度污染,32,39,7,0.8,34,雷阵雨,东南风,1,1
东莞,2019/9/17,118,轻度污染,30,38,6,0.9,33,雷阵雨,东北风,1,2
东莞,2019/9/18,100,良,42,56,9,0.9,35,雷阵雨,东北风,1,3
东莞,2019/9/19,102,轻度污染,28,52,9,0.8,28,晴,东北风,0,4
东莞,2019/9/20,100,良,22,51,10,0.7,41,晴,东北风,0,5
东莞,2019/9/21,124,轻度污染,35,62,12,0.8,39,晴,西北风,0,6
东莞,2019/9/22,92,良,20,42,9,0.6,27,多云~晴,东北风,0,7
东莞,2019/9/23,100,良,33,49,11,0.7,33,多云,东北风,0,1
东莞,2019/9/24,119,轻度污染,37,63,13,0.8,45,晴~多云,东北风,0,2
东莞,2019/9/25,142,轻度污染,50,79,11,0.9,51,晴,东北风,0,3
东莞,2019/9/26,158,中度污染,62,92,13,0.9,50,晴,东北风,0,4
东莞,2019/9/27,142,轻度污染,57,86,14,0.9,48,晴,东北风,0,5
东莞,2019/9/28,154,中度污染,66,99,16,1,55,多云,东北风,0,6
东莞,2019/9/29,130,轻度污染,60,85,13,0.9,47,晴,东北风,0,7
东莞,2019/9/30,134,轻度污染,54,79,13,0.9,44,晴~多云,西北风,0,1
东莞,2019/10/1,183,中度污染,67,93,15,1,44,晴,西北风,0,2
东莞,2019/10/2,167,中度污染,62,78,11,0.9,23,晴,西南风,0,3
东莞,2019/10/3,91,良,32,43,7,0.6,18,晴,西南风,0,4
东莞,2019/10/4,84,良,24,36,7,0.6,21,晴,西南风,0,5
东莞,2019/10/5,155,中度污染,37,54,11,0.7,34,晴~雷阵雨,西南风,1,6
东莞,2019/10/6,78,良,27,46,9,0.6,26,雷阵雨,东南风,1,7
东莞,2019/10/7,65,良,26,38,7,0.7,29,阴~多云,东北风,0,1
东莞,2019/10/8,90,良,50,67,9,0.8,34,多云,东北风,0,2
东莞,2019/10/9,122,轻度污染,39,60,8,0.8,25,多云,东南风,0,3
东莞,2019/10/10,143,轻度污染,37,55,8,0.7,29,雷阵雨~多云,东南风,1,4
东莞,2019/10/11,190,中度污染,51,70,13,0.8,38,晴,西南风,0,5
东莞,2019/10/12,187,中度污染,63,93,13,0.9,49,雷阵雨,西南风,1,6
东莞,2019/10/13,53,良,35,43,10,0.8,29,雷阵雨,东北风,1,7
东莞,2019/10/14,65,良,47,62,13,1,29,雷阵雨~多云,东北风,1,1
东莞,2019/10/15,66,良,31,46,11,0.9,26,多云,东北风,0,2
东莞,2019/10/16,77,良,31,44,13,0.7,25,多云~晴,东北风,0,3
东莞,2019/10/17,91,良,32,51,14,0.7,37,晴,东北风,0,4
东莞,2019/10/18,98,良,35,57,13,0.7,39,晴,东北风,0,5
东莞,2019/10/19,112,轻度污染,43,62,15,0.8,41,晴,东北风,0,6
东莞,2019/10/20,114,轻度污染,58,74,14,0.8,39,晴,东北风,0,7
